"","id","gloss","type","language","utterance_order","corpus_name","part_of_speech","code_tran","speaker_code","speaker_name","speaker_role","target_child_age","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","transcript_name","speaker"
"175",1956392,"to see if I could go out some time","question","eng",271,"MacWhinney","inf v conj pro:sub mod v adv qn n","CHI_7266","CHI","Ross","Target_Child",54.0322580645161,986.477,989.366,"s","Eng-NA",2,60,3395,NA,7266,"Eng-NA/MacWhinney/040601b.xml","CHI"
"176",1956616,"it would be most helpful if you didn't say a word at all","declarative","eng",166,"MacWhinney","pro:per mod cop qn adj conj pro:per mod v det:art n prep pro:indef","CHI_7278","CHI","Ross","Target_Child",59.8064516129032,963.234,969.735,"s","Eng-NA",2,60,3395,NA,7278,"Eng-NA/MacWhinney/041125c.xml","CHI"
"177",1957272,"as big as the house if you were as big as the house then you would be too old","declarative","eng",109,"MacWhinney","prep adj prep det:art n conj pro:per cop adv adj prep det:art n adv:tem pro:per mod cop adv adj","CHI_7284","CHI","Ross","Target_Child",61.6451612903226,339.118,353.319,"s","Eng-NA",2,60,3395,NA,7284,"Eng-NA/MacWhinney/050120b.xml","CHI"
"178",1958269,"daddy I had a dream about me and Marky and there were lots_of coke can and if we would open them we would find Easter Bunny eggs","declarative","eng",88,"MacWhinney","n pro:sub v det:art n prep pro:obj coord n:prop coord adv cop qn n mod coord conj pro:sub mod v pro:obj pro:sub mod v n:prop n:prop n","CHI_7283","CHI","Ross","Target_Child",61.6451612903226,355.38,376.185,"s","Eng-NA",2,60,3395,NA,7283,"Eng-NA/MacWhinney/050120a.xml","CHI"
"179",1958851,"if I were a baby you know what I would do","question","eng",123,"MacWhinney","conj pro:sub cop det:art n pro:per v pro:int pro:sub mod v","CHI_7283","CHI","Ross","Target_Child",61.6451612903226,543.411,545.64,"s","Eng-NA",2,60,3395,NA,7283,"Eng-NA/MacWhinney/050120a.xml","CHI"
"180",1958933,"if we were bad babies we would go wee_wee but not bad babies","declarative","eng",253,"MacWhinney","conj pro:sub cop adj n pro:sub mod v n conj neg adj n","CHI_7280","CHI","Ross","Target_Child",58.8709677419355,983.374,990.433,"s","Eng-NA",2,60,3395,NA,7280,"Eng-NA/MacWhinney/041027a.xml","CHI"
"181",1959308,"I said that if Daddy didn't go to work then we could find play","declarative","eng",151,"MacWhinney","pro:sub v comp conj n:prop mod v prep n adv:tem pro:sub mod v n","CHI_7283","CHI","Ross","Target_Child",61.6451612903226,624.011,632.267,"s","Eng-NA",2,60,3395,NA,7283,"Eng-NA/MacWhinney/050120a.xml","CHI"
"182",1959620,"I know I know a little bit what you should do if you have w if you are in a war","declarative","eng",237,"MacWhinney","pro:sub v det:art adj n pro:int pro:per mod v conj pro:per cop prep det:art n","CHI_7282","CHI","Ross","Target_Child",59.8064516129032,644.997,652.345,"s","Eng-NA",2,60,3395,NA,7282,"Eng-NA/MacWhinney/041125d.xml","CHI"
"183",1959836,"or or if you didn't wanna hear the crashes and bams you could put on your ear muffs","declarative","eng",252,"MacWhinney","coord conj pro:per mod v v det:art n coord chi pro:per mod v prep det:poss n n","CHI_7282","CHI","Ross","Target_Child",59.8064516129032,680.106,688.362,"s","Eng-NA",2,60,3395,NA,7282,"Eng-NA/MacWhinney/041125d.xml","CHI"
"184",1959866,"daddy if you didn't wanna hear the crashes and bams you could put on your ear muffs","declarative","eng",254,"MacWhinney","n conj pro:per mod v v det:art n coord chi pro:per mod v prep det:poss n n","CHI_7282","CHI","Ross","Target_Child",59.8064516129032,690.611,695.812,"s","Eng-NA",2,60,3395,NA,7282,"Eng-NA/MacWhinney/041125d.xml","CHI"
"185",1960196,"if you don't like this idea you don't hafta do it but when we get to the mall could we get check if they have new He people","declarative","eng",116,"MacWhinney","conj pro:per mod v det:dem n pro:per mod mod v pro:per conj conj pro:sub v prep det:art n mod pro:sub v n conj pro:sub v adj n:prop n","CHI_7287","CHI","Ross","Target_Child",63.2903225806452,490.538,506.559,"s","Eng-NA",2,60,3395,NA,7287,"Eng-NA/MacWhinney/050309a.xml","CHI"
"186",1960730,"if I moved this one away you could jump and get kinged right","question","eng",4,"MacWhinney","conj pro:sub v det:dem det:num adv pro:per mod v coord aux part adj","CHI_7290","CHI","Ross","Target_Child",63.2903225806452,4.624,12.446,"s","Eng-NA",2,60,3395,NA,7290,"Eng-NA/MacWhinney/050309c.xml","CHI"
"187",1961021,"if a person came and got us it doesn't matter cause we got got hand+cuffs and a string and we could rope them","declarative","eng",353,"MacWhinney","comp det:art n v coord v pro:obj pro:per mod n n pro:sub v v coord det:art n coord pro:sub mod v pro:obj","CHI_7282","CHI","Ross","Target_Child",59.8064516129032,949.477,968.982,"s","Eng-NA",2,60,3395,NA,7282,"Eng-NA/MacWhinney/041125d.xml","CHI"
"188",1961874,"if we left our toys in there it wouldn't make any sense we couldn't play with them","declarative","eng",377,"MacWhinney","conj pro:sub v det:poss n prep n pro:per mod v qn n pro:sub mod v prep pro:obj","CHI_7283","CHI","Ross","Target_Child",61.6451612903226,1179.757,1190.532,"s","Eng-NA",2,60,3395,NA,7283,"Eng-NA/MacWhinney/050120a.xml","CHI"
"189",1963253,"no even if we had more it still wouldn't work because it's it's really hard to blow bubbles into it","declarative","eng",222,"MacWhinney","co adj conj pro:sub v adv pro:per adj mod n conj pro:per pro:per adv adj inf v n prep pro:per","CHI_7292","CHI","Ross","Target_Child",64.6451612903226,904.952,911.036,"s","Eng-NA",2,60,3395,NA,7292,"Eng-NA/MacWhinney/050420b.xml","CHI"
"190",1963343,"if I came near you you would get me into a fight okay","question","eng",191,"MacWhinney","conj pro:sub v adj pro:per pro:per mod v pro:obj prep det:art n co","CHI_7291","CHI","Ross","Target_Child",64.6451612903226,949.032,955.464,"s","Eng-NA",2,60,3395,NA,7291,"Eng-NA/MacWhinney/050420a.xml","CHI"
"191",1963699,"they could fly if they had wings","declarative","eng",178,"MacWhinney","pro:sub mod v conj pro:sub v n","MAR_7299","MAR","Mark","Target_Child",42.8387112903226,457.121,461.162,"s","Eng-NA",2,60,3400,NA,7299,"Eng-NA/MacWhinney/050520c.xml","CHI"
"192",1963726,"we could fly if we had wings","declarative","eng",180,"MacWhinney","pro:sub mod v conj pro:sub v n","MAR_7299","MAR","Mark","Target_Child",42.8387112903226,462.671,467.176,"s","Eng-NA",2,60,3400,NA,7299,"Eng-NA/MacWhinney/050520c.xml","CHI"
"193",1964603,"and they knew and they knew if they burned too much fire for their fire+camp when they go out hiking in the mountains it would burn it would burn all it would burn their special cave that they had under the ground where all the mountains were covering it","declarative","eng",306,"MacWhinney","coord pro:sub v conj pro:sub part adv qn n prep det:poss conj pro:sub v adv part prep det:art n pro:per mod v pro:per mod v det:poss adj n pro:rel pro:sub v prep det:art n pro:rel adv det:art n aux part pro:per","CHI_7292","CHI","Ross","Target_Child",64.6451612903226,1142.02,1169.652,"s","Eng-NA",2,60,3395,NA,7292,"Eng-NA/MacWhinney/050420b.xml","CHI"
"194",1964817,"it would be good if it would be like that but it would be hard for you to handle","declarative","eng",209,"MacWhinney","pro:per mod cop adj conj pro:per mod cop prep pro:dem conj pro:per mod cop adv prep pro:per prep n","CHI_7298","CHI","Ross","Target_Child",65.6451612903226,769.166,777.92,"s","Eng-NA",2,60,3395,NA,7298,"Eng-NA/MacWhinney/050520b.xml","CHI"
"195",1966086,"um they never did any thing xxx that if if he took a bite of the pie he would turn into the leaves in into a leave and after turned in that xxx and then and then they turned into a leaves","declarative","eng",198,"MacWhinney","pro:sub adv v qn n pro:rel conj pro:sub v det:art n prep det:art n pro:sub mod v prep det:art n adv prep det:art n coord prep v prep adv coord adv:tem coord adv:tem pro:sub v prep det:art n","CHI_7300","CHI","Ross","Target_Child",66.7096774193548,599.766,621.633,"s","Eng-NA",2,60,3395,NA,7300,"Eng-NA/MacWhinney/050622a.xml","CHI"
"196",1966505,"hey if we did it in the house we could be Thing_One and Thing_Two","declarative","eng",413,"MacWhinney","co conj pro:sub mod pro:per prep det:art n pro:sub mod cop n:prop coord n:prop","CHI_7301","CHI","Ross","Target_Child",66.7096774193548,1251.588,1267.236,"s","Eng-NA",2,60,3395,NA,7301,"Eng-NA/MacWhinney/050622b.xml","CHI"
"197",1966960,"or if I grow up I could drive","declarative","eng",255,"MacWhinney","coord conj pro:sub v adv pro:sub mod v","MAR_7305","MAR","Mark","Target_Child",44.6129048387097,1074.97,1077.524,"s","Eng-NA",2,60,3400,NA,7305,"Eng-NA/MacWhinney/050713c.xml","CHI"
"198",1967158,"if I grown up like lossie I could do something like I really could do go on the bus","declarative","eng",275,"MacWhinney","conj pro:sub part adv co n pro:sub mod v pro:indef co pro:sub adv mod v v prep det:art n","MAR_7305","MAR","Mark","Target_Child",44.6129048387097,1111.263,1124.405,"s","Eng-NA",2,60,3400,NA,7305,"Eng-NA/MacWhinney/050713c.xml","CHI"
"199",1967199,"if I were a big boy I could beat up","declarative","eng",283,"MacWhinney","conj pro:sub cop det:art adj n pro:sub mod v adv","MAR_7305","MAR","Mark","Target_Child",44.6129048387097,1140.822,1144.073,"s","Eng-NA",2,60,3400,NA,7305,"Eng-NA/MacWhinney/050713c.xml","CHI"
"200",1967207,"if I were big I could beat beat up bad little ones","declarative","eng",287,"MacWhinney","n adv adj adj n","MAR_7305","MAR","Mark","Target_Child",44.6129048387097,1155.009,1162.277,"s","Eng-NA",2,60,3400,NA,7305,"Eng-NA/MacWhinney/050713c.xml","CHI"
"201",1970233,"if I would have had infinity xxx","declarative","eng",289,"MacWhinney","conj pro:sub mod aux part n","CHI_7315","CHI","Ross","Target_Child",70.0322580645161,733.452,736.007,"s","Eng-NA",2,60,3395,NA,7315,"Eng-NA/MacWhinney/051001b.xml","CHI"
"202",1971685,"and then if he goes there how do sh sh um she get the present because he wouldn't have had it to give to her","declarative","eng",75,"MacWhinney","coord adv:tem conj pro:sub v adv pro:rel mod pro:sub v det:art adj conj pro:sub mod aux part pro:per inf v prep pro:obj","CHI_7323","CHI","Ross","Target_Child",71.5483870967742,183.435,199.225,"s","Eng-NA",2,60,3395,NA,7323,"Eng-NA/MacWhinney/051117b.xml","CHI"
"203",1972681,"you know what if we could just copy off our Kit Kit that show you how we could make Kit then you could make me a real Kit and he could drive me places","declarative","eng",126,"MacWhinney","pro:per v pro:int conj pro:sub mod adj n prep det:poss n:prop adv v pro:per pro:int pro:sub mod v n:prop adv:tem pro:per mod v pro:obj det:art adj n:prop coord pro:sub mod v pro:obj n","CHI_7323","CHI","Ross","Target_Child",71.5483870967742,388.606,400.494,"s","Eng-NA",2,60,3395,NA,7323,"Eng-NA/MacWhinney/051117b.xml","CHI"
"204",1973943,"and then um and then that if uh that if you cut anybody's paper you could be if they you would be make you use some of the school papers","declarative","eng",610,"MacWhinney","coord adv:tem coord adv:tem adv comp adv conj pro:per v adj n conj pro:per mod cop v pro:per n qn prep det:art n n","CHI_7314","CHI","Ross","Target_Child",70.0322580645161,1257.177,1284.53,"s","Eng-NA",2,60,3395,NA,7314,"Eng-NA/MacWhinney/051001a.xml","CHI"
"205",1975641,"what if you got the last one for him and I never could have got one","question","eng",366,"MacWhinney","pro:int conj pro:per v det:art adj pro:indef prep pro:obj coord pro:sub adv mod aux part pro:indef","CHI_7320","CHI","Ross","Target_Child",70.5161290322581,1083.375,1090.362,"s","Eng-NA",2,60,3395,NA,7320,"Eng-NA/MacWhinney/051016b.xml","CHI"
"206",1975842,"aw if you would laugh at him he would be a poor guy","declarative","eng",453,"MacWhinney","conj pro:per mod v prep pro:obj pro:sub mod cop det:art adj n","CHI_7316","CHI","Ross","Target_Child",70.0322580645161,1266.121,1270.092,"s","Eng-NA",2,60,3395,NA,7316,"Eng-NA/MacWhinney/051001c.xml","CHI"
"207",1976018,"because if you were hiding it from me then then it would be sure to be","declarative","eng",409,"MacWhinney","conj conj pro:per aux part pro:per prep pro:obj adv:tem adv:tem pro:per mod cop adj inf cop","CHI_7320","CHI","Ross","Target_Child",70.5161290322581,1187.979,1196.06,"s","Eng-NA",2,60,3395,NA,7320,"Eng-NA/MacWhinney/051016b.xml","CHI"
"208",1976422,"I think if anybody could break could break the glass","declarative","eng",425,"MacWhinney","pro:sub v comp pro:indef mod v det:art n","MAR_7322","MAR","Mark","Target_Child",48.7419370967742,1248.467,1258.359,"s","Eng-NA",2,60,3400,NA,7322,"Eng-NA/MacWhinney/051117a.xml","CHI"
"209",1976536,"well mommy said that she would color something if they had one day show+and+tell","declarative","eng",495,"MacWhinney","n n v comp pro:sub mod v pro:indef conj pro:sub v det:num n","MAR_7318","MAR","Mark","Target_Child",47.7096790322581,1033.315,1043.021,"s","Eng-NA",2,60,3400,NA,7318,"Eng-NA/MacWhinney/051016a.xml","CHI"
"210",1977396,"if you hafta shovel if you hafta shovel too long maybe it would be a Sarlac","declarative","eng",63,"MacWhinney","conj pro:per mod conj pro:per mod v adv adj adv pro:per mod cop det:art n:prop","MAR_7334","MAR","Mark","Target_Child",50.935485483871,219.254,227.566,"s","Eng-NA",2,60,3400,NA,7334,"Eng-NA/MacWhinney/060123c.xml","CHI"
"211",1977767,"my teacher goes like this t for tattletale if somebody is hurt you should tell the teacher","declarative","eng",21,"MacWhinney","det:poss n v prep pro:dem n:let prep n conj pro:indef cop v pro:per mod v det:art n","CHI_7333","CHI","Ross","Target_Child",73.741935483871,70.377,93.481,"s","Eng-NA",2,60,3395,NA,7333,"Eng-NA/MacWhinney/060123b.xml","CHI"
"212",1978245,"um well when you made if if your buddy made it with you then the buddy could crank it down with you","declarative","eng",21,"MacWhinney","co comp det:poss n v pro:per prep pro:per adv:tem det:art n mod v pro:per adv prep pro:per","MAR_7342","MAR","Mark","Target_Child",52.2580661290323,121.34,134.044,"s","Eng-NA",2,60,3400,NA,7342,"Eng-NA/MacWhinney/060302a.xml","CHI"
"213",1979325,"well if I did if I was rolling my head around it it would have hurt","declarative","eng",137,"MacWhinney","co conj pro:sub v comp pro:sub aux part det:poss n prep pro:per pro:per mod aux part","MAR_7333","MAR","Mark","Target_Child",50.935485483871,424.663,429.307,"s","Eng-NA",2,60,3400,NA,7333,"Eng-NA/MacWhinney/060123b.xml","CHI"
"214",1980039,"and if the world would split up and get together again there might be different people in this earth","declarative","eng",65,"MacWhinney","coord conj det:art n mod n adv coord v adv adv pro:exist mod cop adj n prep det:dem n","CHI_7339","CHI","Ross","Target_Child",74.3548387096774,140.738,148.782,"s","Eng-NA",2,60,3395,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"215",1980226,"if it looked like this it would be a five","declarative","eng",123,"MacWhinney","conj pro:per cop prep pro:dem pro:per mod cop det:art det:num","MAR_7343","MAR","Mark","Target_Child",52.2580661290323,322.286,326.373,"s","Eng-NA",2,60,3400,NA,7343,"Eng-NA/MacWhinney/060302d.xml","CHI"
"216",1980683,"if they were in they would die","declarative","eng",162,"MacWhinney","conj pro:sub cop adv pro:sub mod v","MAR_7341","MAR","Mark","Target_Child",51.9032274193548,314.126,316.466,"s","Eng-NA",2,60,3400,NA,7341,"Eng-NA/MacWhinney/060222d.xml","CHI"
"217",1980802,"if you h ever like xxx down there then you could bring our pack for xxx","declarative","eng",148,"MacWhinney","conj pro:per adv co prep n adv:tem pro:per mod v det:poss n prep","MAR_7337","MAR","Mark","Target_Child",51.5483887096774,293.701,301.526,"s","Eng-NA",2,60,3400,NA,7337,"Eng-NA/MacWhinney/060211b2.xml","CHI"
"218",1980806,"it could like stay out there and see if we're coming near a planet","declarative","eng",109,"MacWhinney","pro:per mod v v prep n coord v conj pro:sub part prep det:art n","CHI_7339","CHI","Ross","Target_Child",74.3548387096774,218.602,223.968,"s","Eng-NA",2,60,3395,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"219",1980928,"what would happen if they collide together","question","eng",115,"MacWhinney","pro:int mod v comp pro:sub v adv","MAR_7339","MAR","Mark","Target_Child",51.5483887096774,241.968,245.505,"s","Eng-NA",2,60,3400,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"220",1981031,"and then I asked if we could go h back home and xxx","declarative","eng",153,"MacWhinney","coord adv:tem pro:sub v comp pro:sub mod v adv adv coord","MAR_7336","MAR","Mark","Target_Child",51.5483887096774,296.675,304.212,"s","Eng-NA",2,60,3400,NA,7336,"Eng-NA/MacWhinney/060211a1.xml","CHI"
"221",1981732,"if you shouldn't count you know why","question","eng",135,"MacWhinney","pro:per mod v pro:per v pro:rel","MAR_7344","MAR","Mark","Target_Child",52.5161306451613,287.228,289.864,"s","Eng-NA",2,60,3400,NA,7344,"Eng-NA/MacWhinney/060310a.xml","CHI"
"222",1982519,"you say I would get a chocolate chip cookie if I um put would read","declarative","eng",461,"MacWhinney","pro:per v pro:sub mod v det:art n n n conj pro:sub v mod v","CHI_7334","CHI","Ross","Target_Child",73.741935483871,1264.383,1272.881,"s","Eng-NA",2,60,3395,NA,7334,"Eng-NA/MacWhinney/060123c.xml","CHI"
"223",1982563,"no if I read if I would read","declarative","eng",463,"MacWhinney","co conj pro:sub v conj pro:sub mod v","CHI_7334","CHI","Ross","Target_Child",73.741935483871,1274.553,1278.106,"s","Eng-NA",2,60,3395,NA,7334,"Eng-NA/MacWhinney/060123c.xml","CHI"
"224",1982655,"if you notice that then you would beat him","declarative","eng",203,"MacWhinney","conj pro:per v comp adv:tem pro:per mod v pro:obj","MAR_7339","MAR","Mark","Target_Child",51.5483887096774,423.035,426.551,"s","Eng-NA",2,60,3400,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"225",1983105,"he it's just that if he was going to fight he would hurt them","declarative","eng",259,"MacWhinney","pro:per adj pro:rel conj pro:sub aux part prep n pro:sub mod v pro:obj","MAR_7339","MAR","Mark","Target_Child",51.5483887096774,548.874,555.143,"s","Eng-NA",2,60,3400,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"226",1983125,"then if was xxx then then he would die","declarative","eng",263,"MacWhinney","adv:tem conj aux adv:tem pro:sub mod v","MAR_7339","MAR","Mark","Target_Child",51.5483887096774,563.189,570.19,"s","Eng-NA",2,60,3400,NA,7339,"Eng-NA/MacWhinney/060211b1.xml","CHI"
"227",1983263,"and they asked if they could go to Alderon in their ship","declarative","eng",47,"MacWhinney","coord pro:sub v comp pro:sub mod v prep n:prop prep det:poss n","CHI_7346","CHI","Ross","Target_Child",75.3225806451613,166.718,171.715,"s","Eng-NA",2,60,3395,NA,7346,"Eng-NA/MacWhinney/060310b.xml","CHI"
"228",1983523,"um they hadta put on a forcefield so if they crashed they would like bounce away","declarative","eng",60,"MacWhinney","pro:sub mod v prep det:art n adv conj pro:sub v pro:sub mod co n adv","CHI_7346","CHI","Ross","Target_Child",75.3225806451613,207.366,215.159,"s","Eng-NA",2,60,3395,NA,7346,"Eng-NA/MacWhinney/060310b.xml","CHI"
"229",1983969,"she asked me she asked me if you could come up with one","declarative","eng",388,"MacWhinney","pro:sub v pro:obj conj pro:per mod v adv prep det:num","CHI_7327","CHI","Ross","Target_Child",72.0645161290323,1129.239,1134.138,"s","Eng-NA",2,60,3395,NA,7327,"Eng-NA/MacWhinney/060002b.xml","CHI"
"230",1986325,"they they they said that he could have all the presents he wanted if he asked nicely","declarative","eng",481,"MacWhinney","pro:sub v comp pro:sub mod v qn det:art n pro:sub v comp pro:sub v adv","MAR_7344","MAR","Mark","Target_Child",52.5161306451613,1064.862,1073.18,"s","Eng-NA",2,60,3400,NA,7344,"Eng-NA/MacWhinney/060310a.xml","CHI"
"231",1986681,"my my Ewok village should be bigger should be bigger if it was going to be a Ewok village","declarative","eng",22,"MacWhinney","det:poss n:prop n mod cop adj conj pro:per aux part inf cop det:art n:prop n","MAR_7349","MAR","Mark","Target_Child",52.935485483871,81.544,92.945,"s","Eng-NA",2,60,3400,NA,7349,"Eng-NA/MacWhinney/060323a.xml","CHI"
"232",1986691,"it should be bigger if it were going to be a Ewok village","declarative","eng",23,"MacWhinney","pro:per mod cop adj conj pro:per aux part inf cop det:art n:prop n","MAR_7349","MAR","Mark","Target_Child",52.935485483871,94.355,98.116,"s","Eng-NA",2,60,3400,NA,7349,"Eng-NA/MacWhinney/060323a.xml","CHI"
"233",1989071,"no I didn't if I did I should have seen myself","declarative","eng",276,"MacWhinney","co pro:sub mod conj pro:sub mod pro:sub mod aux part pro:refl","MAR_7357","MAR","Mark","Target_Child",53.9032274193548,745.172,754.019,"s","Eng-NA",2,60,3400,NA,7357,"Eng-NA/MacWhinney/060422b.xml","CHI"
"234",1989562,"if I was lying I couldn't lie if you didn't say anything","declarative","eng",307,"MacWhinney","conj pro:sub aux part pro:sub mod n conj pro:per mod v pro:indef","MAR_7357","MAR","Mark","Target_Child",53.9032274193548,802.483,809.17,"s","Eng-NA",2,60,3400,NA,7357,"Eng-NA/MacWhinney/060422b.xml","CHI"
"235",1989596,"I didn't I didn't I wouldn't say a lie if you said it","declarative","eng",309,"MacWhinney","pro:sub pro:sub pro:sub mod v det:art n conj pro:per v pro:per","MAR_7357","MAR","Mark","Target_Child",53.9032274193548,812.875,819.818,"s","Eng-NA",2,60,3400,NA,7357,"Eng-NA/MacWhinney/060422b.xml","CHI"
"236",1990921,"well if one food lands down there it could pop it","declarative","eng",162,"MacWhinney","co conj pro:indef n v prep n pro:per mod v pro:per","MAR_7361","MAR","Mark","Target_Child",55.1612919354839,615.208,628.885,"s","Eng-NA",2,60,3400,NA,7361,"Eng-NA/MacWhinney/060530a.xml","CHI"
"237",1991539,"and if somebody saw them go there they wouldn't shoot","declarative","eng",254,"MacWhinney","coord conj pro:indef v pro:obj v adv pro:sub mod n","CHI_7360","CHI","Ross","Target_Child",76.7096774193548,535.843,539.233,"s","Eng-NA",2,60,3395,NA,7360,"Eng-NA/MacWhinney/060422d.xml","CHI"
"238",1991848,"you know who could drink metal if they were ri if it was real","question","eng",84,"MacWhinney","pro:per v pro:rel mod n n conj pro:per cop adj","MAR_7353","MAR","Mark","Target_Child",53.3870983870968,220.765,226.268,"s","Eng-NA",2,60,3400,NA,7353,"Eng-NA/MacWhinney/060406a1.xml","CHI"
"239",1992106,"no if you were here you wouldn't get involved in the army","declarative","eng",317,"MacWhinney","co conj pro:per cop adv pro:per mod aux part prep det:art n","CHI_7355","CHI","Ross","Target_Child",76.1935483870968,629.771,634.052,"s","Eng-NA",2,60,3395,NA,7355,"Eng-NA/MacWhinney/060406a2.xml","CHI"
"240",1993927,"what if I couldn't I couldn't well I really couldn't Mark because I don't because I","trail off","eng deu",35,"MacWhinney","pro:int conj pro:sub mod adv pro:sub adv mod n:prop conj pro:sub","CHI_7367","CHI","Ross","Target_Child",79.0322580645161,182.151,190.046,"s","Eng-NA",2,60,3395,NA,7367,"Eng-NA/MacWhinney/060701c.xml","CHI"
"241",1994989,"because if you bonked it would open and our door would crack right","question","eng",269,"MacWhinney","conj conj pro:per v pro:per mod adj coord det:poss n mod n adj","MAR_7347","MAR","Mark","Target_Child",52.5161306451613,611.339,614.66,"s","Eng-NA",2,60,3400,NA,7347,"Eng-NA/MacWhinney/060310d.xml","CHI"
"242",1995010,"nuhhuh it would crack if a car was zooming down","declarative","eng",276,"MacWhinney","co pro:per mod n comp det:art n aux part adv","MAR_7347","MAR","Mark","Target_Child",52.5161306451613,621.129,624.981,"s","Eng-NA",2,60,3400,NA,7347,"Eng-NA/MacWhinney/060310d.xml","CHI"
"243",1995078,"no I mean you should've locked it if a car was coming","declarative","eng",283,"MacWhinney","co pro:sub v pro:per mod part pro:per comp det:art n aux part","MAR_7347","MAR","Mark","Target_Child",52.5161306451613,638.311,642.701,"s","Eng-NA",2,60,3400,NA,7347,"Eng-NA/MacWhinney/060310d.xml","CHI"
"244",1996183,"wouldn't it be prouded if um you know this was my milk if if if if where wouldn't it be proud if um there was a ocean of milk all over me all over the f all over the world and then you could drink milk and water and ever and every do everything when you're in the milk and xxx and you could","declarative","eng deu",153,"MacWhinney","mod pro:per aux neo comp pro:per v pro:dem cop det:poss n conj mod pro:per cop adj conj adv cop det:art n prep n adv prep adv prep det:art n coord adv:tem pro:per mod n n coord n v pro:indef conj pro:per prep det:art n coord coord pro:per mod","MAR_7367","MAR","Mark","Target_Child",56.2258080645161,534.714,567.605,"s","Eng-NA",2,60,3400,NA,7367,"Eng-NA/MacWhinney/060701c.xml","CHI"
"245",1996404,"I would like it if it was like that and cups when you wanna get the milk or water something","declarative","eng deu",172,"MacWhinney","pro:sub mod v pro:per conj pro:per cop prep pro:dem coord n conj pro:per v v det:art n coord v pro:indef","MAR_7367","MAR","Mark","Target_Child",56.2258080645161,622.595,631.604,"s","Eng-NA",2,60,3400,NA,7367,"Eng-NA/MacWhinney/060701c.xml","CHI"
"246",1996516,"you and uh and a bandit if you could go through an invisible window","declarative","eng deu",181,"MacWhinney","pro:per coord det:art n conj pro:per mod v adj det:art adj n","MAR_7367","MAR","Mark","Target_Child",56.2258080645161,654.59,662.037,"s","Eng-NA",2,60,3400,NA,7367,"Eng-NA/MacWhinney/060701c.xml","CHI"
"247",1996643,"I know I could if it's littler","declarative","eng",343,"MacWhinney","pro:sub v pro:sub mod conj pro:per adj","CHI_7364","CHI","Ross","Target_Child",77.9677419354839,891.195,896.001,"s","Eng-NA",2,60,3395,NA,7364,"Eng-NA/MacWhinney/060530d.xml","CHI"
"248",1996694,"yeah but yeah but even more stuff would come out_of them and then they'll never even want come here and if they come alive again I'll stick my fingers in them again","declarative","eng",353,"MacWhinney","co conj adj adv n mod v prep pro:obj coord adv:tem pro:sub adv adj v v adv coord conj pro:sub v adj adv pro:sub v det:poss n prep pro:obj adv","MAR_7365","MAR","Mark","Target_Child",56.2258080645161,940.569,954.686,"s","Eng-NA",2,60,3400,NA,7365,"Eng-NA/MacWhinney/060701a.xml","CHI"
"249",1997059,"if somebody saw that somebody threw the seeds in the garbage then they would be really mad","declarative","eng",579,"MacWhinney","conj pro:indef v comp pro:indef v det:art n prep det:art n adv:tem pro:sub mod cop adv adj","MAR_7356","MAR","Mark","Target_Child",53.3870983870968,1289.521,1303.256,"s","Eng-NA",2,60,3400,NA,7356,"Eng-NA/MacWhinney/060406b2.xml","CHI"
"250",1999183,"if it was one more time two more one more time then there would be two guys","declarative","eng",166,"MacWhinney","conj pro:per cop det:num qn n adv:tem adv mod cop det:num n","MAR_7354","MAR","Mark","Target_Child",53.3870983870968,472.422,477.53,"s","Eng-NA",2,60,3400,NA,7354,"Eng-NA/MacWhinney/060406b1.xml","CHI"
"251",1999216,"if it was two more times it would be three guys","declarative","eng",168,"MacWhinney","conj pro:per cop det:num adv n pro:per mod cop det:num n","MAR_7354","MAR","Mark","Target_Child",53.3870983870968,477.53,482.407,"s","Eng-NA",2,60,3400,NA,7354,"Eng-NA/MacWhinney/060406b1.xml","CHI"
"252",1999231,"it couldn't but what if it is someone is someone else","declarative","eng",181,"MacWhinney","pro:per mod conj pro:int conj pro:per cop pro:indef cop pro:indef post","MAR_7369","MAR","Mark","Target_Child",56.6451629032258,597.903,604.474,"s","Eng-NA",2,60,3400,NA,7369,"Eng-NA/MacWhinney/060714a.xml","CHI"
"253",1999256,"if it was four times it would be four guys","declarative","eng",171,"MacWhinney","conj pro:per cop det:num n pro:per mod cop det:num n","MAR_7354","MAR","Mark","Target_Child",53.3870983870968,482.625,488.792,"s","Eng-NA",2,60,3400,NA,7354,"Eng-NA/MacWhinney/060406b1.xml","CHI"
"254",2000784,"mom what would you think if Daddy went out with another girl+friend","question","eng deu",426,"MacWhinney","n pro:int mod pro:per v comp n:prop v adv prep qn","CHI_7367","CHI","Ross","Target_Child",79.0322580645161,1349.992,1369.52,"s","Eng-NA",2,60,3395,NA,7367,"Eng-NA/MacWhinney/060701c.xml","CHI"
